account_number,credit_score,demand_response,load_factor,peak_compliance,seasonal_stability,payment_history_score,budget_billing,payment_plan,channel_consistency,return_frequency,autopay_status,late_payments_30,late_payments_60,late_payments_90,meter_access,safety_compliance,service_calls,emergency_incidents,meter_reading_consistency,infrastructure_participation,multi_service,years_of_service,transfer_history,premise_correlation,authorized_users,paperless_billing,zip_code,weather_sensitivity,regional_delinquency_rate,income,debt_to_income,utilization_rate,days_since_last_late,average_monthly_bill,peak_season_performance,consumption_volatility,peak_time_usage,off_peak_usage,usage_predictability,recent_payments_ontime,risk_category,risk_score
ACC000891,705.3637015553649,0.8666240607273479,0.6369469162287884,0.9207928686631256,0.2774631616454595,85.27000071480636,True,True,0.8844119793683518,0.1493370381623846,not_enrolled,0,0,0,0.8325294119295834,0.7702360744282428,3,1,0.7213685492125214,False,True,2.961478248937805,0,0.8527001745921131,2,False,10098,0.1717003397673206,0.196042062891085,72172.65426839137,0.119894511172164,0.5834510659205393,149.57564505437256,539.1830877660873,excellent,0.236234533650307,0.5583283858975365,0.8904483727824114,variable,1.0,Low,83.85556845212983
ACC000892,733.3337344794577,0.918114212186776,0.3775809322235942,0.7305057702221117,0.2791334442926527,74.57853314441483,False,False,0.7055678339399764,0.3807047302947663,not_enrolled,1,1,1,0.9855845646181614,0.983645788649518,2,0,0.5105500801043095,False,True,7.863110535301748,0,0.7920988563408107,2,True,10022,0.5022913308103953,0.5430114399033974,38814.82221013562,0.4971133177013512,0.4089249918071033,87.59500581410546,245.7012713467083,good,0.6376907434919918,0.424863530473029,0.5196412702505274,highly_predictable,0.9166666666666666,Very Low,72.19682426911119
ACC000893,738.4647795222836,0.566464515686239,0.8318235761220577,0.860435206848171,0.691767579716403,70.73060810693215,False,False,0.7784897241198783,0.0873526365605297,enrolled,0,0,0,0.901048629364218,0.942717242124966,1,0,0.8001543677986679,False,False,4.026800928466552,0,0.8826371437655529,1,False,10002,0.3608457486797466,0.1518458542362786,59452.33227603191,0.192476078558319,0.2242154618073691,165.2604641961247,533.7388283638983,poor,0.2704847447202256,0.3492433717969331,0.3856959971565017,predictable,1.0,Very Low,63.754237633524376
ACC000894,749.1079495518763,0.788862459622959,0.5477550937150759,0.5206820458586021,0.3088168739277652,82.03805259651237,False,False,0.8618849917469342,0.267261788136923,enrolled,0,0,0,0.9945323409482392,0.898923431633585,5,0,0.6363470267757135,False,True,4.28235328059518,0,0.8109833533284773,2,False,10002,0.8552960234403073,0.0794371679827613,87519.48124412735,0.3556461056088723,0.6143912978158371,165.16799664279552,343.36010111918284,excellent,0.4343757260050627,0.35199931663222,0.6535098736975274,predictable,1.0,Very Low,83.96849116609536
ACC000895,712.4354943794822,0.3783621066882937,0.8154323765731725,0.8316241668375535,0.7409598927698151,88.12910746098474,False,False,0.8195718741122258,0.4037247912223452,not_enrolled,1,0,0,0.8001624508133447,0.7581149736066791,2,0,0.8942211365602555,False,False,4.027516694521966,0,0.5473338732287107,3,False,10041,0.5696421674787927,0.0540602458836827,61235.303900831685,0.2843315989222669,0.6427763190266749,60.306944603340845,418.565661173548,good,0.1188197257623079,0.5438580948915306,0.6843351056465298,highly_predictable,0.9166666666666666,Low,73.28491324295351
ACC000896,671.6440959841573,0.7439210008721927,0.9399256357841628,0.7271684265032468,0.5996739102218441,94.14805060517828,False,False,0.6712876582115552,0.5838437061895101,not_enrolled,0,0,0,0.9936588523234944,0.9329381247339708,1,0,0.5879072983323201,False,False,3.6532645455241815,0,0.719351029957664,2,True,10079,0.7176553535567857,0.3068196255102417,77740.49615618403,0.043328542108523,0.722517695105675,202.30042492115305,609.1237569541307,poor,0.4793687297502541,0.7013066558902965,0.5462665553729203,variable,1.0,Medium,68.88937772348754
ACC000897,687.3356843216661,0.814637541189731,0.861203620769123,0.7275009246439834,0.7130384807052003,69.29995315783034,False,False,0.6646920931408157,0.1447017334710434,not_enrolled,0,0,0,0.892886792922872,0.7837059486741863,3,1,0.9147706074227056,False,False,8.348033864177571,2,0.7520064674798642,3,True,10076,0.5592229985918082,0.0932766900232488,71727.51232701704,0.3913588573172582,0.3524764108908997,134.2238950801913,399.3388679479094,good,0.3690231047221671,0.391845181223565,0.5831243653006859,variable,1.0,Medium,81.32651287955467
ACC000898,740.3254483254178,0.5692247618303595,0.4405235788603031,0.5334315941679256,0.5905368779199566,50.27133908103788,False,False,0.9697356624509632,0.233313426378906,not_enrolled,0,0,0,0.996856892862221,0.924637390398392,5,0,0.846038060196723,False,False,15.41938361953654,0,0.7332654960905918,2,True,10018,0.6835456366558856,0.2878133540101553,42374.09575738433,0.1379316458896637,0.3655023280438474,78.49542322098314,305.6672305311271,good,0.5155936831208263,0.7920130128514281,0.5662945372849224,predictable,1.0,Very Low,76.64622187525822
ACC000899,639.1532164506382,0.5948193764266679,0.5247684102886958,0.6735259665867466,0.6804139822507245,56.53549808314608,False,False,0.584200473732352,0.2656810148801521,not_enrolled,0,0,0,0.8710628458981614,0.9672030047898218,2,0,0.6860253855701453,False,True,5.495305207085481,1,0.5402702797873338,2,False,10027,0.5047151793954427,0.1213494198096957,82171.59384493256,0.0297660524428322,0.2070845238161013,151.9497916536368,326.7510800913826,excellent,0.190658149520067,0.2948430313497855,0.7446645409687939,highly_predictable,1.0,Very High,65.51461729782949
ACC000900,698.433665443645,0.7020132322895147,0.491558373541011,0.6107341593944227,0.363213327112513,63.65030379422411,False,True,0.7584382710988381,0.6104701303961327,enrolled,0,1,0,0.9102159339966088,0.7227109263592505,1,0,0.8887723632067815,False,False,5.105560961873935,0,0.6259274883397071,2,True,10037,0.6050514548491861,0.4320781815514679,87927.25751503446,0.2716408929214842,0.2266515761919747,102.97481159778307,740.1239912145315,fair,0.2708882389908065,0.3090231524953322,0.3812835840502636,predictable,1.0,Low,65.05458874044047
ACC000901,660.333059383632,0.7940274959456175,0.6836192050694915,0.8293642589820462,0.7204404563262116,51.71676693939398,False,False,0.9359983001735044,0.2619102995974677,not_enrolled,0,0,0,0.8587963724599079,0.8802417260940468,2,1,0.9091341218946364,False,True,3.147495150862112,0,0.8288469736939723,1,True,10008,0.3156866957306805,0.0761269764673162,61531.0932446259,0.2179863181839758,0.5113245774363396,121.35410220147644,337.76889699990977,fair,0.443610697241795,0.6531403294829781,0.5012197160746007,highly_predictable,1.0,High,67.92838369914358
ACC000902,681.4372411467409,0.5296439222367838,0.8430085615350048,0.7574379614274689,0.902826436531554,92.75535820894622,False,True,0.8993621086191622,0.2243557580292465,not_enrolled,0,0,0,0.9833262274830272,0.987851627463004,3,0,0.8778394484244915,True,False,6.641241205564821,0,0.5211936162838303,2,False,10055,0.6902775375896995,0.174621402159784,80810.92073601499,0.2689880779964464,0.177073733273973,85.77591946423551,327.83981833900094,poor,0.2525881261122771,0.4152830509857461,0.460964038317351,variable,1.0,Medium,77.56673625430473
ACC000903,743.9225931303649,0.6520496802249774,0.5894101885015472,0.8610574360793956,0.6940628554346655,88.96880533448078,True,False,0.9209833845886434,0.2252725680274578,not_enrolled,1,0,0,0.8528615884941533,0.9585991416678514,1,0,0.7720214056695296,False,False,4.814708923199282,0,0.5884077972047878,1,False,10016,0.3429493045627292,0.202520687272064,62050.81267792737,0.4360170629519075,0.2985540792006166,162.90004851232524,682.9247980695974,good,0.4585755074500467,0.3866393311027026,0.3066354546180622,highly_variable,0.9166666666666666,Very Low,68.68443501603532
ACC000904,689.5549534009951,0.5261332747197361,0.6067742436986565,0.7226548812174884,0.2596412242851516,70.40937527330023,True,False,0.723918199281904,0.0338007655258414,enrolled,2,0,0,0.991142285275124,0.9596153981486336,1,1,0.8898743363256776,False,True,9.45133488052869,1,0.8043029347054245,1,True,10006,0.3034261408634954,0.0704974553384844,60921.20767175441,0.5182929944881787,0.153981521706419,85.76152316925734,599.7135470622115,excellent,0.2273390320972867,0.8016287752945237,0.4228967297083059,highly_predictable,0.8333333333333334,Medium,68.33032023443377
ACC000905,682.3218274078074,0.909118199885462,0.7809223172764431,0.906205327420291,0.4392431131193627,96.96297740775871,False,False,0.8402048523883817,0.2937897216212372,enrolled,0,0,0,0.991031535615014,0.9476571505429237,0,0,0.9851242805348688,False,False,2.4064207333918146,0,0.7750758668581283,1,False,10071,0.5408728959690392,0.3270823844326029,53723.53816080796,0.2486283275622724,0.3642203453485293,217.3661765954741,339.2023120684336,fair,0.1103930147339147,0.6614730711349632,0.5641359919579854,variable,1.0,Medium,62.13663992008411
ACC000906,612.0071929510041,0.7148007657853747,0.8260403908996387,0.6311031968114714,0.7651020019583099,71.34073126544457,False,False,0.8081095225160863,0.2425845849893219,enrolled,2,0,0,0.9810253678696006,0.7825446988938781,3,1,0.950382472650189,True,True,4.590155181839587,1,0.8715448249050682,2,False,10075,0.3444509807207184,0.095434863089852,39964.74246094481,0.2001839600966569,0.3488514271249434,130.8181689827797,249.68805256924816,fair,0.3297733322662178,0.3809361961521171,0.2829197093945827,highly_predictable,0.8333333333333334,Very High,75.73267237004715
ACC000907,717.3126783013611,0.6027190326576314,0.7777752954393047,0.9972744567616648,0.7101986623860469,94.63401751270077,False,False,0.9300362519860296,0.0586148274581896,not_enrolled,0,1,0,0.9699570739736596,0.8385047080066029,1,0,0.6919324477969837,False,True,8.091259369450565,0,0.732913677415388,2,True,10053,0.500784802441597,0.2576715891737833,46404.192328647885,0.2017684814439428,0.3341399157234255,147.0237541781189,928.3799700105428,fair,0.2854206498109873,0.6698124558962345,0.6745818506102381,predictable,1.0,Low,70.84964144565944
ACC000908,712.2742090570538,0.827143891322336,0.5241797600107265,0.647537462527675,0.7885318033281477,55.37831731058535,False,False,0.6595832100502961,0.3992059297693197,not_enrolled,0,0,1,0.866315674565601,0.936156436316394,2,0,0.8661623307690947,False,True,7.557201049178438,1,0.8048778854888222,2,True,10027,0.7273528165224376,0.0857066802307767,38296.09302136781,0.1434261051568624,0.1995272924467718,202.0035582404688,522.9671147483062,good,0.2349717899989809,0.6297100327375925,0.3017897870297491,predictable,1.0,Low,72.20811218842104
ACC000909,788.162736165273,0.6661961281419301,0.4770544528566209,0.9095904883294126,0.430306172510412,68.42639972943135,True,True,0.7055230039718218,0.0271117981388145,not_enrolled,2,1,0,0.97308388012247,0.9412067456436616,2,0,0.8389728055608711,False,True,5.498706196259939,0,0.7760371661918972,3,False,10065,0.2786646346734822,0.3141364273345693,84300.11947029637,0.4206494615903154,0.5600154007479344,163.34723661793598,493.3957012848762,poor,0.1617377179883705,0.302310936202451,0.7401329442269943,predictable,0.8333333333333334,Very Low,80.3258632998311
ACC000910,664.61108825235,0.861456552614254,0.5571093480801209,0.9246091111145204,0.3725251670203646,92.56871665599968,True,False,0.7667260249033342,0.1236204999816556,enrolled,0,0,1,0.93239444295999,0.9944405460793444,2,0,0.6805423864370134,False,False,3.613498112548657,1,0.8186953884611978,2,True,10027,0.6356334395908934,0.3393351868899857,60744.38232360762,0.154332161408203,0.1628586769604279,50.73455055573356,343.0918156212461,excellent,0.2606920850447581,0.3575393294513844,0.5480860570023134,highly_predictable,1.0,High,72.83147981941894
ACC000911,690.957516383197,0.5433689052607836,0.735883116233336,0.8421153848540709,0.4774285145770956,72.8523254940858,False,False,0.8977153111311434,0.3277133276114968,enrolled,0,1,0,0.8357232618207298,0.956620961031753,3,0,0.7203707371621778,True,True,3.5844745761281365,0,0.8245179966546039,2,False,10024,0.3162176357898759,0.016446589924697,84142.15339434537,0.3474750309181685,0.3947209273079252,260.0311356248368,594.4215486198315,good,0.4185474083995708,0.4571358884426086,0.6816071328399997,highly_variable,1.0,Medium,74.29678022477691
ACC000912,692.4691841855378,0.7172084532382876,0.6756235214319759,0.5461260628153527,0.4990115464661701,75.17526799634496,False,False,0.88886230119749,0.0996098718485899,not_enrolled,1,1,0,0.9769489010016938,0.8372870589106434,2,0,0.8595493193917254,False,False,7.676206228633088,0,0.7201697966590155,1,True,10090,0.3503144918051754,0.2398403869338996,20000.0,0.3344904438240462,0.4761033675869756,143.38839987619534,237.35957212186847,excellent,0.4638854997978627,0.5107782241160786,0.3214461881651446,highly_predictable,0.9166666666666666,Low,62.88659305162592
ACC000913,758.8726639881737,0.7786084262172732,0.6888856884738854,0.6070305359531036,0.5220532924128833,84.56405243286963,False,False,0.6221374682284907,0.1413090744558885,not_enrolled,1,0,0,0.9682181348191664,0.804388316672961,2,1,0.7417309056168078,False,False,9.33970067736438,0,0.8033081198953022,1,False,10098,0.7293552089007522,0.5434585324979716,38823.78853689932,0.2428367367202823,0.4261238799144349,55.32830213564976,746.0495009074856,good,0.1224340821167744,0.7100634913063866,0.7676215198327179,predictable,0.9166666666666666,Very Low,72.0478193758654
ACC000914,675.2352233806524,0.8306206285671175,0.5143603660741218,0.9321840198838244,0.8367668378387183,72.97946875636538,False,True,0.8704928492112673,0.2891264905727918,not_enrolled,1,0,0,0.911037218808358,0.9963359199693496,4,0,0.9514897831121454,False,False,9.82373894236326,0,0.6399119041137893,2,True,10078,0.4120295036289021,0.3229303448745985,50114.54674064409,0.4677027703555193,0.2143250707586512,81.54438971599167,380.6288499547167,fair,0.4995912291100455,0.5264445922176559,0.238690014436655,predictable,0.9166666666666666,Medium,79.03985053035495
ACC000915,693.951076288517,0.7613560113083312,0.8751291540195357,0.7130440144219102,0.5819769688802119,90.49916560551104,True,False,0.8034934953589504,0.1853779702513723,enrolled,1,0,0,0.8554371931665479,0.8959481531802359,0,0,0.6172706689556405,False,False,4.655563298272282,1,0.6055445491077818,1,True,10048,0.3951073005963463,0.441764335420146,78061.57153427214,0.0933567796118565,0.5671925666669195,85.88285198206371,318.0224211276705,excellent,0.5626695335437017,0.180789639215367,0.6923396082710684,highly_variable,0.9166666666666666,Low,64.29708875053433
ACC000916,710.3948254858269,0.6015492205456092,0.8478103590824178,0.7367468049694652,0.6197075249768441,88.62377468600425,False,False,0.9014472443668448,0.3168937049055957,enrolled,1,0,1,0.9142634687541792,0.87807943561356,2,0,0.7250000668130355,True,False,3.877431727560421,2,0.8552971333075806,1,False,10047,0.5189646320012633,0.2580034646089285,63748.66357144787,0.2778469956711642,0.418178121792327,217.62728309793445,327.5685564167714,excellent,0.3389023436118088,0.9003103024654661,0.3611543062669256,variable,0.9166666666666666,Low,74.32919063243037
ACC000917,689.3304561578179,0.766640321078634,0.6078814032295916,0.9082798627737708,0.813793318686316,90.787468283858,False,False,0.7497778098667982,0.1831644842009961,not_enrolled,1,1,0,0.8030647297279853,0.9583075681253632,1,0,0.861862117183399,False,False,6.497748233789629,0,0.7682872583710832,2,True,10098,0.7574568956370549,0.0839743956736609,59927.137913619816,0.0782875714252981,0.4583531460225574,120.74944378825148,628.9314528703939,excellent,0.426264128567975,0.2855636280910672,0.4500445891939927,predictable,0.9166666666666666,Medium,66.72581590110013
ACC000918,657.6783192724736,0.5289137176135117,0.4720312905050201,0.4108081344366274,0.6475222002210878,86.69993086860899,False,False,0.5945145708501516,0.1256902062948451,enrolled,0,0,0,0.4782532444883417,0.9984672910436724,2,0,0.9563783920975972,True,True,4.831777226865206,0,0.6089653564132099,2,False,10046,0.336026050271516,0.2599082730114114,26843.88909234319,0.2777071199631282,0.1513205960044474,158.01002227178606,364.6361059426732,excellent,0.1742067315673466,0.4607164715844742,0.6106574977520474,variable,1.0,High,64.55401711216908
ACC000919,689.7044996449154,0.7018549154149777,0.9498053007837364,0.8174048954610724,0.6027782418936419,60.40818217201935,True,False,0.929222539767209,0.0255991791244088,not_enrolled,0,0,0,0.8012290503001585,0.7054153467783247,3,1,0.8984675838815874,True,False,4.002669135041733,0,0.7003331455639917,1,False,10061,0.4349610160283152,0.2223615474879182,75844.1410873021,0.270275675510851,0.5895871790952273,109.00926262402815,831.7360429733728,poor,0.245633089652559,0.5763002631546721,0.7116337715324849,variable,1.0,Medium,71.44225281242262
ACC000920,733.6815874929886,0.7017339154361661,0.9550563934340226,0.8838702878963349,0.304616101026854,73.49357850202982,True,True,0.7910573694225985,0.0330055375572497,enrolled,0,1,0,0.7877601775001719,0.9164084882122028,4,0,0.7801922781293507,False,True,4.511162899144179,1,0.8441881158450195,4,False,10032,0.1691214462591813,0.2549511166274475,59479.40716880622,0.3539741991900424,0.5349614503229825,171.15855697865476,281.7573500955265,excellent,0.2629196879362925,0.7365986908506307,0.3841495503487502,predictable,1.0,Very Low,91.44115990948184
ACC000921,628.674235029447,0.538905975819443,0.8503864994377435,0.7359911556718255,0.5744638908467384,80.06857702569279,True,False,0.9716507144624228,0.1261429837078731,enrolled,0,0,0,0.9930809046102586,0.9549405566246588,0,0,0.7080320941194711,True,False,7.431002094972865,1,0.5208821222082849,3,False,10041,0.5329609344357086,0.1449184575295356,97928.31152840964,0.2487240956235578,0.5497766652895513,107.11497087343788,570.2992582769051,good,0.311217694945208,0.45781884944202,0.4764325874680118,highly_predictable,1.0,Very High,63.86616182394262
ACC000922,686.6484837073438,0.9085094911821542,0.5350993144055807,0.6562222688011872,0.8207723572012902,79.62174356420805,False,True,0.779843627967767,0.0613986625525047,not_enrolled,0,0,0,0.8460514519408493,0.9328489574883384,1,0,0.5451102068137476,False,False,3.985273282022243,1,0.6666286103530664,3,True,10086,0.6958492994633316,0.3382435701601757,20000.0,0.3884579742193937,0.6183207224759834,83.40144489473505,292.7101013687184,excellent,0.3225435820848346,0.6162864705535411,0.2973870018252523,variable,1.0,Medium,71.0240803131039
ACC000923,644.9939592530413,0.446777512140109,0.590279868048654,0.6965241243763777,0.5446470839580851,89.52525478859334,True,False,0.8287508531050846,0.1750013743868662,not_enrolled,0,1,0,0.978411165449784,0.9350557758827688,1,0,0.8023183521941493,False,False,3.93751051185421,0,0.8446587681573018,1,False,10026,0.5193703988953589,0.2938164669487152,57416.8811299708,0.2749982247691023,0.219929899622141,107.67183183859548,472.506471700044,poor,0.4644985957066586,0.6752629002232661,0.3377646274709956,highly_predictable,1.0,High,61.50715263724023
ACC000924,739.7523314462421,0.788899061062741,0.8073200224193017,0.6700898864450903,0.4069291783327207,83.53394591649455,True,False,0.7849786310524782,0.1325203828413891,enrolled,0,0,0,0.9892671375507746,0.7680581052827163,1,0,0.7564645790976297,False,True,4.974881472355753,3,0.8212348974446705,1,True,10007,0.2469056869218859,0.3809061360605745,37625.942551307366,0.2733495796699501,0.2812689215442167,162.84604713660258,522.7829843675345,excellent,0.4996634808526489,0.365896089218792,0.2569219114854787,predictable,1.0,Very Low,76.13568914141929
ACC000925,603.8406547608113,0.8632526834249304,0.514522294660699,0.8759080863341718,0.4828430237023652,91.44857795530764,False,False,0.9713704937513096,0.1432506574346503,not_enrolled,0,0,0,0.9437438805719944,0.9523813704584012,4,0,0.7265828186069643,True,True,2.9253222791438684,2,0.7965275607743445,3,True,10061,0.3098242744536352,0.1899875639040195,36781.49588905541,0.457925564354924,0.2055455890770422,146.20994366904475,813.4053699511586,poor,0.4570575523066842,0.7936984180789253,0.5812338700388917,variable,1.0,Very High,82.3870356135044
ACC000926,652.0539076364206,0.6674740361457335,0.6993314075834726,0.7695763421330841,0.6783986066731764,70.31669080401994,False,False,0.6766670154475745,0.3492953282381636,not_enrolled,0,0,0,0.8883701051883963,0.9250418171839708,3,0,0.8507340569776134,True,False,7.098442183371821,1,0.666897751919574,2,True,10037,0.465707068266654,0.2312782636256513,46802.75489445236,0.1439725243840792,0.233808221007636,208.8165939885801,553.0375406038667,excellent,0.5693040618794719,0.6631231162969716,0.6702255954317763,variable,1.0,High,71.67510251663509
ACC000927,698.860593753226,0.6983681585972605,0.4391316986268697,0.2568689078492946,0.6470678606848445,90.2462113529268,False,False,0.7520091024248016,0.2055728262213261,enrolled,0,2,0,0.5631930855607863,0.9759208327662372,2,0,0.589380502239584,False,False,3.071808296384504,1,0.4755942781061319,2,True,10003,0.5538077937706214,0.4433519149984742,91286.15324635668,0.3605686266339512,0.3297756050635671,139.92625427371755,938.8120136241026,poor,0.1624122291932636,0.6633419788982062,0.5843563186271284,highly_predictable,1.0,Low,67.85536082355574
ACC000928,758.276201461717,0.7318508432517866,0.7763393867892657,0.7426537988482516,0.6286221817397648,58.820736797320926,False,False,0.7252379196441237,0.014561456405863,enrolled,0,1,0,0.9433487332689596,0.822269812560733,3,0,0.8945799688968481,False,False,5.0661038378749055,0,0.9774892290635736,2,True,10053,0.8436552335795319,0.0854345471662691,61001.723291503295,0.5676832831017103,0.3338970784770789,301.9723699900002,506.45212659237575,good,0.4277654674106609,0.5196492791283566,0.4349887567630779,predictable,1.0,Very Low,71.95860754732539
ACC000929,676.7124869463506,0.8438766749527741,0.7005055663610286,0.6549975277944162,0.6499771278262132,87.73658244360588,False,False,0.7215114729293667,0.2678653978260414,not_enrolled,1,0,0,0.7966688739314456,0.7548097454725045,3,0,0.4700805436844129,False,False,5.826245173369998,1,0.7264854002439038,2,True,10047,0.4102369953679101,0.1246936910152633,54425.67617865439,0.3665639453072509,0.4654942863772919,184.12053539302795,216.4447031777624,good,0.2839559219606283,0.4787292618422556,0.8665071514204755,highly_predictable,0.9166666666666666,Medium,73.94847443294807
ACC000930,652.2400236653401,0.9044139278165004,0.6001340453376506,0.876994757066836,0.7713022000844645,47.4453846007748,False,False,0.8272563175511661,0.1943339075186622,enrolled,1,0,0,0.8950449122181063,0.899440356785573,3,0,0.9358577256556996,False,False,0.5408505277105147,1,0.7786986002734759,1,True,10068,0.7436080155704712,0.1503473330398691,54972.00583691193,0.1908477155283758,0.3572657496340176,81.20790130240579,720.3598876515597,fair,0.2796966516975186,0.3017159571600996,0.883487980096509,highly_predictable,0.9166666666666666,High,66.62967170536498
ACC000931,774.0578534720295,0.5355781458133139,0.4134977741282923,0.7816011379470729,0.4937027425803983,81.66572793940556,False,False,0.8657352346788171,0.1638115168678536,not_enrolled,1,1,0,0.685198713530298,0.9570064593889724,4,0,0.683745304910013,True,False,4.426972580270615,1,0.6277992193296966,2,True,10015,0.4630166749998239,0.4606501485443014,66739.87098300531,0.265769650129345,0.471482388263332,300.9310417217324,715.7978611269685,fair,0.4571312546613488,0.2477615848055567,0.3763183921157156,predictable,0.9166666666666666,Very Low,80.30951483177891
ACC000932,607.5993049791878,0.9586003984464097,0.6037860641916716,0.7579309411820108,0.7942008625236419,89.788513767082,True,True,0.9496616573868348,0.201197324643157,not_enrolled,1,0,0,0.9826143543260306,0.98140617059409,3,1,0.607309798144863,False,True,7.085347923320744,0,0.7893160103514537,1,True,10060,0.7582109626049951,0.1734998709301059,50375.3074559212,0.0376207885395915,0.554159805648888,188.42799413470303,513.7663509329343,excellent,0.3385015952995055,0.7972220748426492,0.5101844109030329,variable,0.9166666666666666,Very High,79.50062138822443
ACC000933,570.059702168996,0.8210601289156628,0.3886942436886543,0.7493252541978402,0.669715823409663,80.52684003547945,False,False,0.7350853557941005,0.0733339153903587,enrolled,0,1,0,0.9738225411364017,0.8587748055004896,3,0,0.5995388607063147,False,False,2.279522483278079,0,0.7249997312516846,1,True,10017,0.4930137920982355,0.0834319009177214,65826.94787849198,0.1338267565123372,0.2410441963280267,130.8098136907013,380.38990894542246,excellent,0.5178374120049319,0.4890216463326942,0.41215359769362,highly_predictable,1.0,Very High,60.694760848979584
ACC000934,702.0007225026666,0.7991404819134813,0.774298936549618,0.8623589629349696,0.5959906973381888,79.691314772723,False,False,0.7330293726196184,0.1789769375410173,enrolled,0,0,0,0.9645762579029032,0.990491027877198,3,1,0.8059259478348615,False,False,5.157421836434416,1,0.7705438240310082,3,False,10044,0.424414432606098,0.0642539972438215,64318.35934013292,0.3538896303148245,0.5166212041000575,67.03295527653292,399.9044715260329,good,0.5039117161940624,0.4441622466721794,0.5535105586673618,highly_variable,1.0,Low,82.46756922286463
ACC000935,654.8972887823694,0.6609304674451616,0.5915357122629441,0.5977960504937472,0.5430714746005691,91.4892222115535,False,False,0.6092070899758383,0.1114935258278571,enrolled,0,0,0,0.951849859654138,0.9856343245404936,3,0,0.8600055900317324,False,False,4.309825565769237,1,0.6737820896942766,2,True,10017,0.8155806321466198,0.1381217323509404,57938.69122861017,0.4559595770571987,0.3473985115827464,180.536887928572,355.19718898968245,good,0.2479081624483545,0.8063198536612385,0.3950651942729997,predictable,1.0,High,71.53690786890311
ACC000936,628.9383591434644,0.7196046689765461,0.7479619236798348,0.8062831637193668,0.3390413504898814,80.63811250005217,False,False,0.9001510549995683,0.0531874093247594,enrolled,0,0,0,0.9994885422228432,0.8331824740884971,0,0,0.873832903295906,False,False,3.5225278417539387,0,0.7526078966885885,2,True,10007,0.4117217124050392,0.0857956046957348,67804.20129948691,0.2571399496789463,0.314389073993907,288.0776881558085,147.69179682938687,fair,0.2467891633846108,0.7924278126208244,0.4960459671225841,predictable,1.0,Very High,55.64224458754528
ACC000937,715.4178223649676,0.7878469533850601,0.2882105286517879,0.8870902294113089,0.8207668485453188,62.89207946814721,False,False,0.6582165651833841,0.0696207193229487,enrolled,0,0,0,0.8130667771189113,0.8975340748582988,3,0,0.7923132277866753,True,True,3.261259004370047,1,0.6086375061972862,1,True,10028,0.6172271818470352,0.1739317408112058,44767.59491741904,0.2122128539660215,0.5859351096140604,95.13461115246513,755.6734731125267,excellent,0.2259178539285485,0.2300126672853917,0.2638797896907821,highly_predictable,1.0,Low,71.54949453003117
ACC000938,692.19003568856,0.4799581701898306,0.7803958217303248,0.81343482310277,0.4411627043647252,80.96410754949825,True,False,0.69143524552078,0.0986734985987774,not_enrolled,1,1,0,0.911070022088158,0.7985591380968446,4,1,0.5967946880970345,False,False,4.3775831611803895,0,0.4241894251591219,2,True,10020,0.7422064904740261,0.1776780877279205,55753.579285159285,0.2858398464047242,0.2735583835279677,194.55718752130767,790.6566188913545,good,0.3845218534930169,0.2525465743012349,0.7323340238357706,highly_predictable,0.9166666666666666,Medium,78.7561034521534
ACC000939,651.7960684631636,0.7263885675839222,0.7046920959722324,0.6674355469669351,0.5489313740157321,70.02673907399219,False,False,0.9659234467831798,0.0469443540570038,not_enrolled,0,1,0,0.7771321990064619,0.8581544623481744,0,0,0.8302227886935398,False,False,10.002678199532513,0,0.643567293831033,3,False,10053,0.5575305613424386,0.4715642217088566,33241.91983904557,0.3881659132487913,0.1414164330719342,80.20265569191265,431.3861114121361,good,0.2462694040487954,0.2355710911743485,0.608619379895405,highly_variable,1.0,High,57.31306405910868
ACC000940,615.9847800664553,0.7994360869898968,0.6833160867098677,0.7351406459255477,0.9633368078285502,95.9680535517501,False,False,0.940927663812188,0.2499729762986031,not_enrolled,1,0,0,0.9897875398621068,0.972488936798693,2,0,0.8843861256910641,False,False,6.596210879437816,3,0.9243400650505442,2,True,10090,0.744079455689502,0.2032185545375386,24663.06873760965,0.3507644831275543,0.2748189500733416,177.8295767565824,302.0828264587064,good,0.5768076572022289,0.6069711736432178,0.6773840093063082,predictable,0.9166666666666666,Very High,76.58268444634253
ACC000941,723.6228664140073,0.7136893105905496,0.4596499318211627,0.7387572985550344,0.5658398778265553,97.18500344126896,False,False,0.7634411164716045,0.1618548874258751,not_enrolled,0,0,0,0.9215168724825048,0.8790756711956933,2,1,0.8659931873729063,False,True,5.042168369502575,0,0.7941433676117736,4,False,10046,0.537942437634621,0.0934150200672272,86415.4236815428,0.4142168664184857,0.5953720061189788,69.52430883848977,375.0250132545136,fair,0.2848272543341197,0.4344974838591537,0.6717807635029526,variable,1.0,Very Low,82.08047864525273
ACC000942,712.510058897933,0.8773977540508241,0.6320401970034036,0.8040448406945284,0.5601988235193954,91.57875764111256,True,False,0.6485969590230707,0.1008170508825386,enrolled,1,0,0,0.6373730081007619,0.7649113005068844,4,1,0.8052084684224696,False,False,8.181696698588627,0,0.6990169951161596,3,False,10065,0.3009400239946178,0.1890203175557582,75010.74435508577,0.1893744749965476,0.2236009458697805,110.82426147141504,383.8718496870165,poor,0.4691278689458357,0.2699226470516658,0.3521690224378024,variable,0.9166666666666666,Low,84.52723315810113
