customer_id,intervention_date,intervention_type,intervention_sequence,success,days_to_resolution,cost,zip_code
ACC000454,2024-06-15,budget_billing,1,True,12,29.53929065229013,10027
ACC000454,2024-04-18,disconnect_notice,2,True,5,36.023530100873586,10027
ACC000454,2024-05-23,payment_reminder,3,False,49,43.93069407628701,10027
ACC000454,2024-09-06,disconnect_notice,4,False,51,96.43300971599173,10027
ACC000456,2024-11-01,budget_billing,1,True,39,63.942272842222245,10045
ACC000457,2024-10-16,deposit_adjustment,1,False,57,83.73107908921781,10062
ACC000457,2025-02-13,budget_billing,2,True,19,65.18046151623173,10062
ACC000457,2024-04-07,budget_billing,3,True,30,16.56086066844895,10062
ACC000457,2024-05-12,payment_reminder,4,False,54,83.60398662095716,10062
ACC000457,2024-04-11,energy_assistance,5,True,24,76.15235341945889,10062
ACC000457,2024-09-06,deposit_adjustment,6,True,16,18.052581052934848,10062
ACC000458,2024-06-05,energy_assistance,1,False,50,11.432824053651874,10034
ACC000458,2024-08-20,payment_reminder,2,True,32,81.00225666692803,10034
ACC000458,2024-04-28,payment_arrangement,3,True,22,38.80510541967619,10034
ACC000459,2024-04-09,budget_billing,1,False,18,50.79407146795192,10098
ACC000459,2024-06-14,disconnect_notice,2,True,33,83.31625504233254,10098
ACC000459,2024-05-11,payment_arrangement,3,False,58,58.212007341042685,10098
ACC000459,2024-05-14,disconnect_notice,4,True,39,40.68699071162362,10098
ACC000460,2025-01-27,payment_arrangement,1,False,54,61.549525876339814,10093
ACC000460,2024-07-10,disconnect_notice,2,True,37,57.49858588028028,10093
ACC000461,2024-07-11,payment_reminder,1,False,49,13.164332524407474,10084
ACC000461,2024-05-18,budget_billing,2,True,40,17.380966708736885,10084
ACC000461,2024-04-29,payment_arrangement,3,True,43,43.961362950728045,10084
ACC000462,2024-05-07,energy_assistance,1,True,9,73.83665144266912,10057
ACC000464,2024-07-31,payment_reminder,1,True,15,51.63492729312806,10012
ACC000464,2024-10-16,disconnect_notice,2,True,7,41.72763171704656,10012
ACC000464,2024-10-15,budget_billing,3,True,42,34.07743272235081,10012
ACC000465,2025-01-21,payment_reminder,1,True,27,43.86333963973797,10070
ACC000465,2024-05-02,energy_assistance,2,True,18,92.32251043033514,10070
ACC000466,2024-08-16,deposit_adjustment,1,True,30,20.228143482704745,10005
ACC000466,2024-02-25,budget_billing,2,True,31,87.87651032809221,10005
ACC000467,2025-01-30,budget_billing,1,False,15,89.21392596192331,10083
ACC000467,2024-10-30,deposit_adjustment,2,False,20,19.209896158065682,10083
ACC000468,2024-10-14,payment_reminder,1,False,18,25.13062878379526,10044
ACC000468,2024-12-26,disconnect_notice,2,False,35,99.42203555372969,10044
ACC000468,2024-08-07,energy_assistance,3,True,53,75.23082774625475,10044
ACC000468,2024-12-01,payment_arrangement,4,True,43,99.6057153660436,10044
ACC000468,2024-12-28,disconnect_notice,5,False,52,37.1058028297623,10044
ACC000469,2024-03-17,payment_arrangement,1,False,35,15.03337151154031,10004
ACC000469,2024-09-21,payment_arrangement,2,False,49,14.905834967234762,10004
ACC000470,2024-06-22,deposit_adjustment,1,False,23,55.69769366763979,10037
ACC000470,2024-10-02,disconnect_notice,2,True,44,31.695791127106297,10037
ACC000470,2024-03-25,budget_billing,3,False,27,23.106578203488105,10037
ACC000470,2024-06-30,disconnect_notice,4,True,47,10.19657285715239,10037
ACC000471,2024-02-17,energy_assistance,1,True,7,46.22737199411279,10043
ACC000471,2024-09-05,budget_billing,2,True,35,79.05512597640671,10043
ACC000471,2025-01-03,energy_assistance,3,False,14,46.203437231518784,10043
ACC000473,2024-11-06,payment_reminder,1,False,34,23.80715941501792,10081
ACC000474,2024-07-03,energy_assistance,1,True,39,19.522452237086277,10087
ACC000474,2024-12-23,deposit_adjustment,2,True,42,80.26138672190761,10087
ACC000475,2024-06-09,energy_assistance,1,False,11,47.753333658083776,10014
ACC000475,2024-05-27,payment_reminder,2,False,34,58.97134017667908,10014
ACC000475,2024-12-18,payment_arrangement,3,True,18,25.228274650952663,10014
ACC000475,2024-08-25,deposit_adjustment,4,False,14,17.752219439413267,10014
ACC000476,2024-03-15,budget_billing,1,False,4,59.48892290405894,10071
ACC000477,2024-03-12,disconnect_notice,1,True,37,97.72840732025757,10076
ACC000477,2024-06-01,energy_assistance,2,True,43,40.685302147834875,10076
ACC000477,2024-07-08,budget_billing,3,False,9,69.798140793341,10076
ACC000478,2024-06-22,budget_billing,1,True,1,74.22466296371243,10038
ACC000478,2024-05-01,disconnect_notice,2,True,5,19.22466962702915,10038
ACC000478,2024-05-26,payment_arrangement,3,False,9,22.850707300109622,10038
ACC000478,2024-06-17,payment_reminder,4,True,50,89.31256135137008,10038
ACC000478,2024-06-07,disconnect_notice,5,False,24,43.45542861548145,10038
ACC000478,2024-05-12,budget_billing,6,True,39,53.67400681083594,10038
ACC000478,2024-12-27,disconnect_notice,7,False,54,55.352172284254,10038
ACC000480,2024-07-08,payment_arrangement,1,False,49,75.11811159979797,10051
ACC000480,2024-08-12,payment_reminder,2,False,6,65.62926690055272,10051
ACC000480,2024-10-16,payment_reminder,3,True,57,48.366794566308336,10051
ACC000480,2025-02-04,payment_arrangement,4,True,3,71.43393518031749,10051
ACC000481,2024-09-03,payment_reminder,1,False,39,21.31353158609041,10059
ACC000481,2024-12-20,disconnect_notice,2,False,30,69.83361916446438,10059
ACC000481,2024-04-29,payment_reminder,3,True,38,84.20653628199364,10059
ACC000482,2025-01-23,payment_reminder,1,True,33,34.14253230300797,10088
ACC000483,2024-12-21,deposit_adjustment,1,False,26,58.649740785003175,10022
ACC000483,2024-06-26,deposit_adjustment,2,True,55,28.815231590277953,10022
ACC000484,2024-09-24,payment_arrangement,1,True,12,65.39062783459654,10068
ACC000484,2025-01-22,disconnect_notice,2,False,13,74.62915641604202,10068
ACC000484,2024-10-28,payment_reminder,3,True,43,19.562113762260445,10068
ACC000484,2024-09-26,energy_assistance,4,True,51,32.199080216030005,10068
ACC000485,2024-11-20,disconnect_notice,1,True,52,77.51447496591409,10051
ACC000485,2024-03-14,deposit_adjustment,2,False,46,54.837036925658126,10051
ACC000485,2024-06-19,energy_assistance,3,True,49,59.39018733367105,10051
ACC000485,2024-06-05,payment_reminder,4,True,16,15.378604676054598,10051
ACC000486,2024-11-01,energy_assistance,1,False,44,28.469807856466463,10085
ACC000486,2024-11-27,payment_arrangement,2,False,48,44.69972513425024,10085
ACC000486,2024-03-06,deposit_adjustment,3,True,6,98.9533510049414,10085
ACC000487,2024-06-29,disconnect_notice,1,False,5,95.28086136916387,10021
ACC000488,2024-03-19,payment_reminder,1,True,59,69.92719895946496,10024
ACC000488,2024-05-11,payment_arrangement,2,True,29,57.65802535202117,10024
ACC000488,2024-12-30,disconnect_notice,3,False,59,69.11337079796041,10024
ACC000488,2024-03-17,payment_reminder,4,True,11,66.01383383258568,10024
ACC000488,2024-09-06,budget_billing,5,True,34,14.46341573980775,10024
ACC000489,2025-01-22,disconnect_notice,1,True,54,65.3886023529634,10054
ACC000490,2024-10-24,energy_assistance,1,True,30,95.39114479227263,10063
ACC000491,2024-10-29,budget_billing,1,False,59,95.19387155005049,10064
ACC000491,2024-08-07,deposit_adjustment,2,False,6,97.2049957456862,10064
ACC000492,2024-07-25,payment_reminder,1,True,3,53.424375447489666,10003
ACC000492,2024-03-31,budget_billing,2,True,16,54.21973887209178,10003
ACC000492,2024-08-18,budget_billing,3,False,49,34.92591563121489,10003
ACC000494,2024-05-13,payment_reminder,1,True,55,12.325507499801008,10031
ACC000494,2024-10-10,deposit_adjustment,2,True,30,64.69170769457298,10031
ACC000495,2025-01-10,energy_assistance,1,True,57,35.14106718381039,10052
ACC000495,2024-11-23,deposit_adjustment,2,True,24,80.45637561879917,10052
ACC000496,2025-01-14,deposit_adjustment,1,False,57,24.012333798033964,10025
ACC000496,2024-02-21,energy_assistance,2,False,2,96.38054077939432,10025
ACC000496,2024-11-29,payment_reminder,3,True,44,76.19171757379148,10025
ACC000498,2024-07-26,disconnect_notice,1,False,7,93.27593753138396,10078
ACC000498,2024-03-25,budget_billing,2,True,39,74.31061114838407,10078
ACC000499,2024-09-14,payment_arrangement,1,True,51,31.661343075329683,10034
ACC000499,2025-02-04,energy_assistance,2,True,1,56.96477877746704,10034
ACC000499,2024-03-11,payment_arrangement,3,False,18,12.330646322453664,10034
ACC000499,2024-05-03,budget_billing,4,True,46,77.94392858065453,10034
ACC000500,2024-09-14,deposit_adjustment,1,True,5,27.093948960732323,10090
ACC000500,2025-02-08,energy_assistance,2,False,54,44.781630789514175,10090
ACC000501,2024-05-20,energy_assistance,1,True,46,73.61232365894546,10013
ACC000501,2024-05-18,energy_assistance,2,False,8,61.20292652602446,10013
ACC000502,2024-09-17,disconnect_notice,1,False,13,14.423355131065934,10033
ACC000502,2024-07-11,payment_reminder,2,True,14,37.1496017468034,10033
ACC000502,2024-06-20,budget_billing,3,True,30,45.12932013353992,10033
ACC000503,2024-08-26,payment_reminder,1,True,40,58.01321878703046,10059
ACC000504,2024-02-17,energy_assistance,1,True,24,80.3739321809388,10024
ACC000504,2025-01-22,budget_billing,2,True,45,15.138528445889554,10024
ACC000504,2024-03-30,disconnect_notice,3,True,41,27.970276423658202,10024
ACC000504,2024-10-12,deposit_adjustment,4,False,24,20.190810093321282,10024
ACC000505,2024-07-25,disconnect_notice,1,True,42,76.8965027701669,10053
ACC000505,2024-09-28,energy_assistance,2,False,33,93.68125503674527,10053
ACC000505,2024-04-06,payment_arrangement,3,True,55,33.028528673099146,10053
ACC000505,2024-05-24,energy_assistance,4,True,15,81.47211055590451,10053
ACC000506,2024-10-21,energy_assistance,1,True,47,90.30141239842958,10026
ACC000506,2024-12-05,deposit_adjustment,2,False,41,26.049836118539467,10026
ACC000506,2024-02-20,energy_assistance,3,False,26,23.47994185128124,10026
ACC000508,2024-12-15,payment_reminder,1,True,12,76.99979510537983,10047
ACC000508,2024-11-24,payment_arrangement,2,False,33,68.17286009112904,10047
ACC000508,2024-04-28,payment_reminder,3,False,31,61.419970447473574,10047
ACC000508,2024-07-21,payment_reminder,4,False,26,13.909002151207371,10047
ACC000509,2025-01-16,payment_reminder,1,True,54,43.53914169047325,10034
ACC000509,2024-05-05,budget_billing,2,False,10,81.11182363534975,10034
ACC000509,2024-07-25,deposit_adjustment,3,True,32,53.40621915965891,10034
ACC000510,2024-03-14,disconnect_notice,1,False,7,44.10603188312568,10051
ACC000510,2025-01-23,deposit_adjustment,2,True,1,93.69295868310984,10051
ACC000510,2024-12-23,budget_billing,3,True,40,40.531360647598035,10051
ACC000511,2024-02-18,budget_billing,1,False,6,18.040591206268015,10069
ACC000511,2024-10-11,payment_reminder,2,True,51,16.79743774232982,10069
ACC000512,2024-12-14,payment_reminder,1,True,2,82.65354843936254,10098
ACC000512,2025-01-25,energy_assistance,2,False,57,47.49724336723755,10098
ACC000512,2024-10-05,payment_reminder,3,True,25,26.009181591456574,10098
ACC000513,2024-12-18,budget_billing,1,True,35,87.5659440965347,10025
ACC000513,2024-10-12,deposit_adjustment,2,True,21,49.04992436369315,10025
ACC000514,2024-03-31,payment_arrangement,1,True,56,10.128550877125905,10014
ACC000514,2024-05-09,budget_billing,2,True,55,92.36504241770994,10014
ACC000514,2025-02-05,energy_assistance,3,False,33,24.377451421054978,10014
ACC000515,2024-08-29,disconnect_notice,1,True,14,56.81038730521551,10004
ACC000516,2024-11-21,energy_assistance,1,True,16,24.825780647295556,10089
ACC000516,2024-04-13,disconnect_notice,2,True,29,38.144196562731224,10089
ACC000517,2024-06-02,payment_reminder,1,True,4,34.69705489003376,10032
ACC000518,2024-05-24,disconnect_notice,1,False,13,38.52217124366899,10024
ACC000518,2024-11-26,payment_arrangement,2,False,23,38.156016520510136,10024
ACC000518,2024-10-30,payment_arrangement,3,True,13,62.18248106501166,10024
ACC000518,2024-05-06,deposit_adjustment,4,False,59,80.95595778504213,10024
ACC000518,2024-11-25,payment_arrangement,5,False,21,60.835729304568396,10024
ACC000519,2025-01-25,payment_arrangement,1,True,1,31.200934113505113,10080
ACC000520,2024-10-07,disconnect_notice,1,False,42,21.199078715207968,10051
ACC000520,2025-02-13,payment_reminder,2,False,50,18.010876140640796,10051
ACC000520,2024-12-23,energy_assistance,3,True,46,42.69903148776016,10051
ACC000520,2024-09-20,disconnect_notice,4,True,53,35.99554730297621,10051
ACC000520,2024-05-13,deposit_adjustment,5,False,10,77.07173375551972,10051
ACC000520,2024-07-28,disconnect_notice,6,False,42,37.887908446763625,10051
ACC000520,2024-03-25,disconnect_notice,7,True,47,93.83413482270335,10051
ACC000521,2024-04-01,payment_reminder,1,True,30,99.28672881322206,10043
ACC000521,2024-12-01,deposit_adjustment,2,False,25,96.19899923586003,10043
ACC000523,2024-03-29,deposit_adjustment,1,True,28,33.75779677388469,10055
ACC000523,2024-08-29,payment_reminder,2,True,32,40.620069500613134,10055
ACC000524,2024-11-10,disconnect_notice,1,True,28,12.681145362935997,10065
ACC000524,2024-08-05,payment_arrangement,2,False,4,51.893827519572945,10065
ACC000525,2024-09-04,deposit_adjustment,1,True,41,91.06841462056592,10007
ACC000525,2024-05-16,energy_assistance,2,False,34,53.506201287070375,10007
ACC000525,2025-01-14,deposit_adjustment,3,False,58,38.80536077652242,10007
ACC000526,2024-07-09,budget_billing,1,False,22,30.788137947525726,10082
ACC000526,2024-09-25,budget_billing,2,False,30,47.44636033678176,10082
ACC000527,2024-08-23,disconnect_notice,1,False,8,70.50941289942772,10063
ACC000527,2024-08-26,disconnect_notice,2,False,44,87.94208716125623,10063
ACC000528,2024-12-03,energy_assistance,1,True,13,74.97848322564803,10028
ACC000528,2024-11-04,deposit_adjustment,2,False,28,24.30322901597544,10028
ACC000528,2024-11-18,budget_billing,3,False,13,38.55332569211808,10028
ACC000529,2024-11-22,payment_arrangement,1,True,30,23.23134594098007,10047
ACC000529,2024-06-08,deposit_adjustment,2,False,43,50.20949429556462,10047
ACC000529,2025-02-11,payment_reminder,3,True,16,67.71391383311828,10047
ACC000529,2024-12-17,payment_reminder,4,False,43,55.80476029083576,10047
ACC000529,2024-06-13,payment_arrangement,5,True,12,67.7899211522969,10047
ACC000530,2024-07-23,disconnect_notice,1,False,15,52.37347774293083,10018
ACC000531,2024-06-10,disconnect_notice,1,False,29,77.38049577258917,10008
ACC000531,2024-12-24,disconnect_notice,2,False,19,27.4715893401375,10008
ACC000532,2024-03-06,disconnect_notice,1,False,52,82.19827079522709,10071
ACC000532,2024-08-05,disconnect_notice,2,True,54,93.56569767494007,10071
ACC000532,2024-07-19,payment_arrangement,3,False,10,41.10581520107105,10071
ACC000532,2024-10-26,payment_arrangement,4,False,27,45.27982395002336,10071
ACC000532,2024-10-04,budget_billing,5,False,29,41.149765014796685,10071
ACC000533,2024-10-06,payment_arrangement,1,True,39,64.5995376798281,10014
ACC000533,2025-01-22,budget_billing,2,True,9,91.22879033586578,10014
ACC000535,2024-12-25,payment_arrangement,1,True,55,54.400742924714244,10067
ACC000535,2024-04-20,disconnect_notice,2,True,24,23.700539252518013,10067
ACC000535,2024-10-09,payment_arrangement,3,False,20,67.25203009552591,10067
ACC000536,2024-12-13,energy_assistance,1,False,21,45.53265545904304,10062
ACC000536,2024-03-31,payment_arrangement,2,False,25,71.93970274669623,10062
ACC000536,2024-02-28,payment_arrangement,3,True,17,53.83742898912202,10062
ACC000536,2024-03-23,payment_reminder,4,True,35,52.09738078371972,10062
ACC000537,2024-06-02,deposit_adjustment,1,True,16,11.365677914177953,10090
ACC000537,2024-08-26,disconnect_notice,2,True,47,64.08614754977475,10090
ACC000537,2024-03-12,deposit_adjustment,3,False,10,26.463063336587624,10090
ACC000538,2024-02-18,payment_reminder,1,False,32,88.69753033000106,10037
ACC000538,2024-03-05,payment_arrangement,2,False,32,46.61403826586184,10037
ACC000538,2024-05-21,energy_assistance,3,False,19,11.652254559930157,10037
ACC000539,2024-12-03,energy_assistance,1,True,1,21.439235239366635,10046
ACC000539,2024-09-29,payment_reminder,2,True,18,68.8806980199887,10046
ACC000539,2024-06-28,payment_arrangement,3,True,12,28.125919251449865,10046
ACC000540,2024-12-18,payment_arrangement,1,False,48,97.24973222190312,10012
ACC000540,2024-09-11,disconnect_notice,2,False,3,46.723641544253496,10012
ACC000540,2024-07-16,energy_assistance,3,True,12,82.39369727239306,10012
ACC000542,2024-04-20,disconnect_notice,1,True,58,17.41899448170917,10098
ACC000542,2024-09-06,disconnect_notice,2,False,50,95.06102038703982,10098
ACC000542,2024-03-24,deposit_adjustment,3,False,6,57.443256486926245,10098
ACC000543,2024-06-24,payment_arrangement,1,False,31,70.21481637852531,10045
ACC000544,2024-03-31,energy_assistance,1,False,57,74.79635854325316,10035
ACC000544,2024-11-10,disconnect_notice,2,True,21,65.60318751303578,10035
ACC000545,2024-07-06,payment_reminder,1,True,15,84.04842187290988,10009
ACC000546,2024-02-23,energy_assistance,1,True,26,87.80872074238752,10054
ACC000546,2024-10-12,budget_billing,2,True,59,66.17728656066434,10054
ACC000547,2024-06-06,payment_reminder,1,True,51,44.051282351438225,10022
ACC000547,2024-07-10,deposit_adjustment,2,False,26,96.56994148531372,10022
ACC000548,2024-12-08,energy_assistance,1,False,59,79.41023337613633,10022
ACC000548,2024-03-21,payment_arrangement,2,True,47,25.820543424734364,10022
ACC000548,2024-11-17,payment_arrangement,3,False,8,60.390147866120685,10022
ACC000549,2024-02-21,budget_billing,1,True,41,30.210352234200673,10067
ACC000549,2024-05-19,disconnect_notice,2,True,56,67.23456190672903,10067
ACC000550,2024-08-21,payment_arrangement,1,False,5,32.74892739560477,10043
ACC000551,2025-01-22,payment_reminder,1,True,38,80.34719008988894,10004
ACC000551,2024-05-07,budget_billing,2,False,17,94.3934153841431,10004
ACC000551,2024-12-29,payment_arrangement,3,True,13,21.840877597541915,10004
ACC000552,2024-12-30,deposit_adjustment,1,True,33,49.81543666733742,10003
ACC000552,2024-10-13,deposit_adjustment,2,True,31,43.10656251467126,10003
ACC000552,2024-06-10,budget_billing,3,True,14,69.57114188247357,10003
ACC000552,2025-02-12,disconnect_notice,4,True,7,63.989720924749726,10003
ACC000553,2024-08-31,deposit_adjustment,1,False,4,86.80561601832474,10029
ACC000553,2024-06-02,budget_billing,2,False,22,66.55805460259056,10029
ACC000554,2024-12-06,payment_arrangement,1,True,13,39.409578833954065,10051
ACC000554,2024-05-03,disconnect_notice,2,False,27,44.76127557691807,10051
ACC000554,2024-10-09,deposit_adjustment,3,False,36,21.09555347071715,10051
ACC000554,2024-12-12,deposit_adjustment,4,False,50,69.38828801461352,10051
ACC000554,2024-12-16,payment_reminder,5,True,47,69.31312129891012,10051
ACC000556,2024-04-23,disconnect_notice,1,True,48,35.51564712438454,10012
ACC000556,2024-12-20,payment_arrangement,2,False,24,17.01944797684682,10012
ACC000557,2024-09-07,deposit_adjustment,1,True,49,68.78684702420313,10017
ACC000558,2024-12-15,payment_arrangement,1,True,20,33.10125324852371,10031
ACC000558,2025-01-02,payment_arrangement,2,False,17,12.80922043048728,10031
ACC000558,2024-12-30,deposit_adjustment,3,True,16,33.76115614647037,10031
ACC000558,2024-09-19,disconnect_notice,4,True,54,64.61439072297246,10031
ACC000559,2024-07-28,disconnect_notice,1,False,25,46.240408742859806,10032
ACC000560,2025-02-02,disconnect_notice,1,True,32,87.54624550755806,10057
ACC000560,2024-06-22,budget_billing,2,True,46,99.34938878614604,10057
ACC000560,2024-11-26,energy_assistance,3,False,55,96.45116826910916,10057
ACC000560,2024-07-26,energy_assistance,4,False,54,41.482301906042146,10057
ACC000561,2024-07-02,payment_arrangement,1,True,53,73.59782695740405,10061
ACC000562,2024-10-05,payment_reminder,1,False,36,71.09094000342205,10070
ACC000562,2024-11-25,payment_reminder,2,True,55,88.78269159106847,10070
ACC000563,2024-09-01,payment_reminder,1,False,13,56.320257164664476,10013
ACC000563,2025-02-12,deposit_adjustment,2,True,43,48.028544220146934,10013
ACC000563,2024-07-24,payment_arrangement,3,False,24,57.4579806078154,10013
ACC000563,2024-09-26,budget_billing,4,True,19,48.788475656253254,10013
ACC000564,2024-07-26,payment_arrangement,1,True,11,35.76331318448649,10013
ACC000564,2024-05-03,payment_reminder,2,False,46,58.292037102575826,10013
ACC000564,2024-10-30,budget_billing,3,False,26,71.7421801542302,10013
ACC000565,2024-11-11,energy_assistance,1,True,54,55.39822714570932,10009
ACC000566,2024-12-19,payment_arrangement,1,False,4,50.20198495701984,10058
ACC000566,2024-06-02,payment_reminder,2,False,52,58.906526697843766,10058
ACC000566,2024-12-09,payment_reminder,3,False,32,74.27072268324243,10058
ACC000567,2024-10-21,budget_billing,1,True,15,19.05579795003311,10038
ACC000567,2024-12-02,deposit_adjustment,2,True,18,29.4513398513886,10038
ACC000568,2024-12-17,energy_assistance,1,True,3,28.96359985674156,10045
ACC000569,2024-08-09,payment_reminder,1,True,4,50.56354524253471,10017
ACC000570,2024-06-30,budget_billing,1,False,26,49.34332945405312,10018
ACC000570,2024-07-02,disconnect_notice,2,True,41,18.459183647494182,10018
ACC000570,2024-06-12,energy_assistance,3,True,52,30.268639019458146,10018
ACC000570,2024-09-20,disconnect_notice,4,False,14,64.98635494890291,10018
ACC000570,2024-09-25,energy_assistance,5,False,13,88.16285360824926,10018
ACC000571,2024-09-08,payment_arrangement,1,True,33,54.74505526459171,10036
ACC000571,2024-09-29,deposit_adjustment,2,True,13,50.20655727802536,10036
ACC000571,2024-12-24,deposit_adjustment,3,True,19,54.669049415594095,10036
ACC000571,2024-07-04,deposit_adjustment,4,False,5,96.20471957277489,10036
ACC000572,2024-11-10,payment_reminder,1,False,5,88.03719974425813,10002
ACC000572,2024-10-12,energy_assistance,2,True,5,21.258001885276318,10002
ACC000572,2024-08-01,disconnect_notice,3,True,26,71.33141038827448,10002
ACC000572,2025-01-06,disconnect_notice,4,True,33,93.7403740490528,10002
ACC000572,2024-05-14,payment_reminder,5,False,56,20.157233024148603,10002
ACC000573,2024-06-25,payment_arrangement,1,False,51,74.90433413924895,10054
ACC000573,2024-10-31,budget_billing,2,True,50,41.93611510875924,10054
ACC000573,2024-07-03,payment_arrangement,3,False,9,67.6434963827991,10054
ACC000574,2024-09-20,payment_arrangement,1,False,11,51.05428670078402,10006
ACC000575,2024-12-04,deposit_adjustment,1,True,25,27.268586596405136,10070
ACC000577,2024-11-17,disconnect_notice,1,True,20,73.35430003310638,10053
ACC000577,2024-04-13,deposit_adjustment,2,False,36,87.0030004668007,10053
ACC000577,2024-07-06,payment_reminder,3,False,33,58.831790728202215,10053
ACC000578,2025-01-08,payment_arrangement,1,False,12,40.78203978231835,10037
ACC000578,2024-03-23,payment_arrangement,2,True,22,18.465383820572985,10037
ACC000578,2024-10-21,energy_assistance,3,True,33,77.16824313121691,10037
ACC000580,2024-03-15,budget_billing,1,True,48,43.399548198958506,10063
ACC000580,2024-05-12,payment_arrangement,2,True,27,58.109909028043525,10063
ACC000581,2025-02-08,payment_arrangement,1,True,59,86.51547506845428,10005
ACC000581,2024-08-21,deposit_adjustment,2,True,54,28.846604255494025,10005
ACC000581,2025-01-20,deposit_adjustment,3,False,40,25.84357139394736,10005
ACC000581,2024-08-20,payment_reminder,4,False,47,38.81630506855947,10005
ACC000582,2025-01-07,payment_arrangement,1,False,43,36.62404467236769,10073
ACC000582,2024-03-06,disconnect_notice,2,False,16,50.35670569143396,10073
ACC000583,2024-08-29,budget_billing,1,True,57,71.29451005574008,10051
ACC000583,2024-07-19,deposit_adjustment,2,False,27,53.97444332901863,10051
ACC000583,2025-01-28,deposit_adjustment,3,True,5,70.06160467453563,10051
ACC000583,2025-01-22,disconnect_notice,4,False,23,60.130612568181576,10051
ACC000583,2024-09-29,payment_arrangement,5,True,41,49.44687472298493,10051
ACC000584,2024-06-03,payment_arrangement,1,True,36,53.51698606284744,10043
ACC000585,2024-10-14,disconnect_notice,1,True,8,77.71683098908083,10035
ACC000585,2024-05-22,energy_assistance,2,False,31,52.92927238403575,10035
ACC000586,2024-07-13,payment_reminder,1,False,30,42.17619955845132,10036
ACC000587,2024-11-29,payment_reminder,1,False,8,57.503089746605866,10063
ACC000587,2024-09-13,deposit_adjustment,2,True,29,36.24293153450416,10063
ACC000587,2024-06-02,budget_billing,3,False,36,65.34127131102424,10063
ACC000587,2024-06-27,budget_billing,4,False,39,34.505709463732074,10063
ACC000588,2024-03-21,energy_assistance,1,True,19,89.42231754488219,10047
ACC000588,2024-04-21,payment_arrangement,2,True,51,86.03125640793203,10047
ACC000589,2024-11-28,budget_billing,1,True,40,14.424474623954335,10026
ACC000589,2024-03-12,disconnect_notice,2,True,19,11.426819083621028,10026
ACC000589,2025-02-05,payment_reminder,3,False,55,31.336335205676026,10026
ACC000590,2024-09-02,budget_billing,1,True,2,48.330383953301364,10064
ACC000591,2025-01-23,payment_reminder,1,True,38,18.651326655893634,10000
ACC000591,2024-12-01,payment_arrangement,2,True,43,82.58463514947206,10000
ACC000591,2024-11-20,energy_assistance,3,True,9,82.9126081670915,10000
ACC000592,2024-11-16,budget_billing,1,True,8,17.08287190367585,10047
ACC000593,2024-10-17,budget_billing,1,False,41,50.02803083818113,10084
ACC000593,2024-08-09,deposit_adjustment,2,True,36,24.245474562943627,10084
ACC000594,2024-08-28,payment_reminder,1,True,25,89.35455757558566,10036
ACC000594,2024-12-06,deposit_adjustment,2,False,15,17.285473182012048,10036
ACC000595,2025-01-16,disconnect_notice,1,False,48,93.13688181399837,10091
ACC000595,2024-09-04,deposit_adjustment,2,False,7,77.46394970086861,10091
ACC000595,2024-08-25,payment_reminder,3,True,6,12.774215682943323,10091
ACC000595,2024-05-09,energy_assistance,4,False,40,36.426915258388675,10091
ACC000595,2024-09-16,budget_billing,5,True,13,12.195189379908706,10091
ACC000595,2024-06-02,budget_billing,6,True,33,48.59986882151895,10091
ACC000595,2025-02-11,budget_billing,7,True,35,23.22047475216395,10091
ACC000595,2024-04-07,energy_assistance,8,False,33,13.403812289683177,10091
ACC000596,2024-03-19,payment_reminder,1,False,28,32.28553784572467,10048
ACC000596,2025-01-27,energy_assistance,2,True,26,30.078101660082023,10048
ACC000598,2024-12-20,payment_reminder,1,True,2,94.64835709926528,10038
ACC000599,2024-08-31,deposit_adjustment,1,True,35,87.10569518553076,10035
ACC000599,2025-01-10,budget_billing,2,False,57,45.31438908394492,10035
ACC000599,2024-09-07,energy_assistance,3,False,4,13.218961871344172,10035
ACC000600,2024-11-20,disconnect_notice,1,True,14,47.003403910612484,10065
ACC000600,2024-04-29,deposit_adjustment,2,True,43,51.82205216006485,10065
ACC000601,2024-09-03,payment_arrangement,1,False,41,32.50742220225476,10065
ACC000601,2024-12-16,budget_billing,2,False,2,61.38924141933806,10065
ACC000601,2024-08-15,payment_reminder,3,True,43,27.70197024080918,10065
ACC000601,2024-07-06,deposit_adjustment,4,False,44,46.20472906882902,10065
ACC000602,2024-09-21,energy_assistance,1,False,7,63.97339720672902,10067
ACC000603,2025-02-10,payment_arrangement,1,False,38,77.20038683079733,10001
ACC000603,2025-01-28,energy_assistance,2,True,13,84.03831344745004,10001
ACC000603,2024-07-22,budget_billing,3,True,37,46.01397455788591,10001
ACC000603,2024-06-18,payment_arrangement,4,False,35,49.73806093410072,10001
ACC000603,2025-01-10,energy_assistance,5,True,38,54.14089676678063,10001
ACC000604,2024-12-21,payment_reminder,1,False,1,99.2882968325938,10064
ACC000604,2024-11-18,payment_arrangement,2,True,28,54.299456495872015,10064
ACC000604,2024-06-24,disconnect_notice,3,True,15,14.436969616825294,10064
ACC000606,2024-06-24,payment_reminder,1,False,33,49.262000352788554,10040
ACC000606,2024-02-29,disconnect_notice,2,False,51,38.26988371804337,10040
ACC000607,2024-06-14,payment_arrangement,1,False,36,79.2325503317428,10097
ACC000608,2025-01-26,payment_reminder,1,True,6,89.99582605646786,10090
