account_number,month,usage
ACC000874,3,584.5402969926952
ACC000874,4,518.6302385614847
ACC000874,5,471.1376415159592
ACC000874,6,718.8255114938735
ACC000874,7,1098.4416279549419
ACC000874,8,1203.5878304591167
ACC000874,9,1549.8784485243898
ACC000874,10,1395.1257969379128
ACC000874,11,1436.1286719910415
ACC000874,12,1495.2147037665695
ACC000875,1,891.593659304799
ACC000875,2,610.2025226465387
ACC000875,3,550.5287222278006
ACC000875,4,603.4565076696225
ACC000875,5,586.3885220128637
ACC000875,6,730.0714167595681
ACC000875,7,860.9144856176403
ACC000875,8,1103.3301039090325
ACC000875,9,873.5222133856564
ACC000875,10,1255.2522204073102
ACC000875,11,1154.672471522641
ACC000875,12,929.6510375061342
ACC000876,1,1449.9877186114777
ACC000876,2,1435.7511282775124
ACC000876,3,1275.2301215810028
ACC000876,4,1085.6649891083039
ACC000876,5,1025.9941280107892
ACC000876,6,1188.839492125955
ACC000876,7,1354.9746475719162
ACC000876,8,1638.6430796669138
ACC000876,9,1708.653678189642
ACC000876,10,1631.1339447482976
ACC000876,11,1783.2660916415612
ACC000876,12,1617.062699723176
ACC000877,1,643.7549761656862
ACC000877,2,640.0571642730168
ACC000877,3,561.6181458243541
ACC000877,4,574.3739301113031
ACC000877,5,541.3562315451971
ACC000877,6,463.2779075355956
ACC000877,7,801.0045070122426
ACC000877,8,775.7144347487241
ACC000877,9,832.2455525894679
ACC000877,10,849.1739114808471
ACC000877,11,704.7110064340029
ACC000877,12,865.4993261386048
ACC000878,1,1027.3503456122673
ACC000878,2,742.4846610679409
ACC000878,3,560.7327235339068
ACC000878,4,431.29817787888715
ACC000878,5,572.2420768566759
ACC000878,6,669.9935105379266
ACC000878,7,1049.911534824726
ACC000878,8,1549.890641151837
ACC000878,9,1800.871271535394
ACC000878,10,1616.980715982151
ACC000878,11,1465.990952775112
ACC000878,12,1437.105469432988
ACC000879,1,752.6084534439906
ACC000879,2,655.4067592772785
ACC000879,3,594.1577328852575
ACC000879,4,426.224238448679
ACC000879,5,478.4576379283898
ACC000879,6,538.0021037399782
ACC000879,7,912.7152963851111
ACC000879,8,1090.1363046880551
ACC000879,9,1095.7025546752159
ACC000879,10,1302.799614765874
ACC000879,11,1094.5469875536014
ACC000879,12,1212.168768313836
ACC000880,1,405.3206262242534
ACC000880,2,425.6913946022721
ACC000880,3,330.5848246507289
ACC000880,4,451.64554630136536
ACC000880,5,371.4300516955212
ACC000880,6,541.1183158639293
ACC000880,7,495.88994888537366
ACC000880,8,537.1852763422814
ACC000880,9,633.3713448013802
ACC000880,10,462.75347657169783
ACC000880,11,580.0936102479349
ACC000880,12,538.187129697761
ACC000881,1,675.4443536532656
ACC000881,2,534.0030733691179
ACC000881,3,441.5058587963227
ACC000881,4,353.9183677957961
ACC000881,5,397.4438134389499
ACC000881,6,544.5449651712692
ACC000881,7,639.5522487115945
ACC000881,8,909.0970386911913
ACC000881,9,949.4432745445858
ACC000881,10,1197.96010344107
ACC000881,11,934.6594571166244
ACC000881,12,1073.4138561042464
ACC000882,1,342.2060950288715
ACC000882,2,295.7716256982849
ACC000882,3,161.97469354826896
ACC000882,4,140.59053466839367
ACC000882,5,171.13474958443626
ACC000882,6,270.6629946361298
ACC000882,7,459.00732784390505
ACC000882,8,604.8982237845214
ACC000882,9,707.8264882929701
ACC000882,10,755.5687875774947
ACC000882,11,706.4899479485595
ACC000882,12,562.065087485349
ACC000883,1,946.6322712010199
ACC000883,2,741.7770671064147
ACC000883,3,318.11146528415225
ACC000883,4,220.95095594614094
ACC000883,5,320.2888562957245
ACC000883,6,528.6397312454833
ACC000883,7,923.1302505074982
ACC000883,8,1310.4302899530148
ACC000883,9,1649.9753791891126
ACC000883,10,1772.5032080420428
ACC000883,11,1752.5449396765887
ACC000883,12,1260.5564177751276
ACC000884,1,1803.0415926215896
ACC000884,2,1502.6114885714524
ACC000884,3,1163.9873139871886
ACC000884,4,896.5821703044564
ACC000884,5,1268.5160318576961
ACC000884,6,1404.0075580718963
ACC000884,7,1703.6906409962974
ACC000884,8,2081.0368314417565
ACC000884,9,2430.479062104442
ACC000884,10,2623.6734313676625
ACC000884,11,2150.1456740524477
ACC000884,12,1896.4397223994351
ACC000885,1,2069.8531387191515
ACC000885,2,1411.9379256640032
ACC000885,3,669.4020463820357
ACC000885,4,862.355659872026
ACC000885,5,876.6118091096772
ACC000885,6,1318.0460669860865
ACC000885,7,1748.9305551823606
ACC000885,8,2807.1002090456004
ACC000885,9,2517.6580939349424
ACC000885,10,2313.3798931080046
ACC000885,11,2868.935862283348
ACC000885,12,1954.3637563074922
ACC000886,1,1012.3795613032258
ACC000886,2,524.7295379017615
ACC000886,3,315.4149137838547
ACC000886,4,178.9322964329001
ACC000886,5,342.3377408490175
ACC000886,6,642.0455824875083
ACC000886,7,1018.7567904756763
ACC000886,8,1389.1263391864272
ACC000886,9,1849.867411127047
ACC000886,10,2153.6108349875376
ACC000886,11,1771.3810288760783
ACC000886,12,1513.4000230881509
ACC000887,1,1866.3563966433273
ACC000887,2,1283.250894980055
ACC000887,3,572.4616395314482
ACC000887,4,565.5174802388976
ACC000887,5,717.4513076581405
ACC000887,6,1079.536666975365
ACC000887,7,2029.948632320753
ACC000887,8,2422.995282376036
ACC000887,9,2925.1919494636154
ACC000887,10,3524.2005338519916
ACC000887,11,2947.154650032854
ACC000887,12,2253.8632409024212
ACC000888,1,1139.722501424814
ACC000888,2,832.0874919607274
ACC000888,3,684.0797314729672
ACC000888,4,461.1091142268384
ACC000888,5,633.9845750926459
ACC000888,6,693.8976814373592
ACC000888,7,1015.7382299615088
ACC000888,8,1480.1680713064338
ACC000888,9,1835.1614873450835
ACC000888,10,1751.6831751162395
ACC000888,11,1733.4563883560838
ACC000888,12,1197.6840584388876
ACC000889,1,546.9995177332972
ACC000889,2,429.10353009252384
ACC000889,3,288.45200641415573
ACC000889,4,290.7018103509889
ACC000889,5,292.5752902757015
ACC000889,6,368.58660301763797
ACC000889,7,467.8353412918119
ACC000889,8,709.9844891285301
ACC000889,9,803.0991160450282
ACC000889,10,709.1220295724227
ACC000889,11,729.307503676782
ACC000889,12,605.0659054308147
ACC000890,1,749.1823263905806
ACC000890,2,627.9896661437097
ACC000890,3,631.582159622089
ACC000890,4,638.0352889217878
ACC000890,5,544.265966185966
ACC000890,6,686.6899703274142
ACC000890,7,687.3599745374511
ACC000890,8,872.8277396769529
ACC000890,9,843.7002690928539
ACC000890,10,731.0924552884488
ACC000890,11,981.2731061216472
ACC000890,12,909.4562426550392
ACC000891,1,1123.9649989462944
ACC000891,2,952.6995158074863
ACC000891,3,990.1377672208876
ACC000891,4,924.725918152173
ACC000891,5,877.2864920297976
ACC000891,6,1126.4696737930076
ACC000891,7,1079.2497017656424
ACC000891,8,1439.2170954435683
ACC000891,9,1256.356274018123
ACC000891,10,1271.9669065312453
ACC000891,11,1405.6740304822983
ACC000891,12,1379.4790026980752
ACC000892,1,575.7619619225471
ACC000892,2,668.7852105407483
ACC000892,3,689.2028680947138
ACC000892,4,547.9276153555187
ACC000892,5,611.2394391780247
ACC000892,6,589.0806272499059
ACC000892,7,810.1350447289399
ACC000892,8,821.2859380760507
ACC000892,9,1027.7326838971098
ACC000892,10,956.5877911773033
ACC000892,11,803.8044044886793
ACC000892,12,813.0951558387325
ACC000893,1,1784.4576875642683
ACC000893,2,1006.761749091038
ACC000893,3,1038.9865427620464
ACC000893,4,1138.7087421036872
ACC000893,5,836.8958105967304
ACC000893,6,1417.7948246228384
ACC000893,7,1399.033489318829
ACC000893,8,1846.8674084087822
ACC000893,9,2535.2544560718075
ACC000893,10,1772.9272498850396
ACC000893,11,2296.4476116702554
ACC000893,12,1768.1457094872976
ACC000894,1,867.3018942675401
ACC000894,2,575.4165510166116
ACC000894,3,343.45217005664506
ACC000894,4,271.6500625752322
ACC000894,5,282.8582159078753
ACC000894,6,437.84684247374435
ACC000894,7,878.6970769339898
ACC000894,8,1126.1996645477327
ACC000894,9,1274.9188099056314
ACC000894,10,1242.2625195945848
ACC000894,11,1378.0998512721153
ACC000894,12,1009.777385796008
ACC000895,1,810.5865250112463
ACC000895,2,514.0980186881513
ACC000895,3,384.04526813962696
ACC000895,4,277.47305221024465
ACC000895,5,388.1725485993578
ACC000895,6,539.5152706156422
ACC000895,7,712.9208982847293
ACC000895,8,1035.526871330141
ACC000895,9,1606.547119213385
ACC000895,10,1197.4812274708752
ACC000895,11,1411.0260392580421
ACC000895,12,979.8070698416012
ACC000896,1,720.4910089743466
ACC000896,2,460.0765862120012
ACC000896,3,202.8888218175076
ACC000896,4,120.96381369558772
ACC000896,5,193.83158421871315
ACC000896,6,389.28196456528116
ACC000896,7,678.1303145078126
ACC000896,8,966.384880739988
ACC000896,9,1290.9909261941527
ACC000896,10,1279.9581483188924
ACC000896,11,1279.5694007972504
ACC000896,12,894.467526675212
ACC000897,1,1121.2543136105633
ACC000897,2,753.1737061725519
ACC000897,3,359.2013699809556
ACC000897,4,260.50104108144075
ACC000897,5,347.3209982253733
ACC000897,6,758.5020565904671
ACC000897,7,1183.164682155776
ACC000897,8,1603.6088030099606
ACC000897,9,2027.1822063322477
ACC000897,10,1813.6186580921349
ACC000897,11,1773.8987127505304
ACC000897,12,1816.9766457626338
ACC000898,1,853.2735944725836
ACC000898,2,754.1635385459102
ACC000898,3,429.37967853202747
ACC000898,4,442.5502006393778
ACC000898,5,527.3507654164578
ACC000898,6,800.672008299954
ACC000898,7,1102.5246573231723
ACC000898,8,1152.0431430219048
ACC000898,9,1490.8792113178922
ACC000898,10,1364.7747902371016
ACC000898,11,1382.403616506458
ACC000898,12,1129.0304932176025
ACC000899,1,318.6363243033735
ACC000899,2,246.76056541646474
ACC000899,3,160.11157606794836
ACC000899,4,159.4504854884166
ACC000899,5,183.55505469176074
ACC000899,6,214.20354566072146
ACC000899,7,265.31916016231236
ACC000899,8,277.85694429523386
ACC000899,9,278.99650116547787
ACC000899,10,359.47892132134564
ACC000899,11,311.5930674570928
ACC000899,12,240.49652628393142
ACC000900,1,1325.0675980683302
ACC000900,2,785.8559345375847
ACC000900,3,784.8776053420673
ACC000900,4,687.6080616837243
ACC000900,5,699.6175929365794
ACC000900,6,921.1859718290741
ACC000900,7,928.9018611507852
ACC000900,8,1217.0603742860908
ACC000900,9,1938.5141714651363
ACC000900,10,1759.415678304743
ACC000900,11,1785.8741790144056
ACC000900,12,1533.5850675926843
ACC000901,1,825.0112256339811
ACC000901,2,637.8143454811192
ACC000901,3,400.19209523396125
ACC000901,4,436.45817604925804
ACC000901,5,449.1931488837715
ACC000901,6,669.3777376914113
ACC000901,7,914.9755869851637
ACC000901,8,1129.607832698349
ACC000901,9,1174.5763741403562
ACC000901,10,1239.88584657916
ACC000901,11,1206.004144734868
ACC000901,12,1220.9153582195675
ACC000902,1,917.8606823205422
ACC000902,2,671.3471782687217
ACC000902,3,511.5376609215094
ACC000902,4,493.3658515633441
ACC000902,5,616.7236829248371
ACC000902,6,702.2759276743197
ACC000902,7,801.9753531811174
ACC000902,8,1007.3658480455276
ACC000902,9,973.8120816145151
ACC000902,10,1022.3037062458799
ACC000902,11,1064.1438547058892
ACC000902,12,1124.6694480736412
ACC000903,1,1060.8414769423093
ACC000903,2,992.0582879159165
ACC000903,3,888.8038844942974
ACC000903,4,810.507727097348
ACC000903,5,889.9097882883909
ACC000903,6,969.4730845335141
ACC000903,7,1078.2070910460634
ACC000903,8,1195.0372719147567
ACC000903,9,1041.7386589258797
ACC000903,10,1403.6677044776854
ACC000903,11,1475.5822130045322
ACC000903,12,1250.8133782926955
ACC000904,1,914.8514097940123
ACC000904,2,754.7070224199354
ACC000904,3,677.8437796148888
ACC000904,4,671.2723309419664
ACC000904,5,721.3679741654134
ACC000904,6,790.0801431420965
ACC000904,7,948.5621806078827
ACC000904,8,1182.3621041891463
ACC000904,9,1241.715802438301
ACC000904,10,1221.9328918727135
ACC000904,11,1367.552415475986
ACC000904,12,1372.1022956896466
ACC000905,1,1216.0132209168412
ACC000905,2,1010.0621228362243
ACC000905,3,717.0856051660951
ACC000905,4,616.3398807470521
ACC000905,5,588.64234670612
ACC000905,6,980.29921361173
ACC000905,7,1164.3120178837078
ACC000905,8,1168.4093819314253
ACC000905,9,1519.5161314087823
ACC000905,10,1678.0274991415183
ACC000905,11,1339.2299157172533
ACC000905,12,1435.7482085188049
ACC000906,1,1128.7904284565252
ACC000906,2,1032.961443315361
ACC000906,3,708.6260835332489
ACC000906,4,524.5568199820241
ACC000906,5,674.8015247120737
ACC000906,6,763.944120790045
ACC000906,7,1230.2927649129226
ACC000906,8,1529.0233057008068
ACC000906,9,1763.2227405116607
ACC000906,10,1451.0007576157398
ACC000906,11,1964.868484611837
ACC000906,12,1534.732875508653
ACC000907,1,1412.5354025464508
ACC000907,2,829.222050120286
ACC000907,3,1045.6555065632174
ACC000907,4,852.0888987407083
ACC000907,5,908.9848525720215
ACC000907,6,1174.777349907475
ACC000907,7,1318.892412068242
ACC000907,8,1449.6582435593152
ACC000907,9,1492.058786897412
ACC000907,10,1865.2272310021697
ACC000907,11,1493.740455760155
ACC000907,12,1640.6640953745407
ACC000908,1,1375.897793871818
ACC000908,2,1130.894125828708
ACC000908,3,748.4880562413772
ACC000908,4,778.437087429963
ACC000908,5,752.4944641819824
ACC000908,6,1154.50072288378
ACC000908,7,1801.516842103922
ACC000908,8,1975.1498600715486
ACC000908,9,2263.8657809312062
ACC000908,10,2013.961313955105
ACC000908,11,2591.067590822051
ACC000908,12,2019.2040747126782
ACC000909,1,1901.7537486221136
ACC000909,2,1835.8906154242113
ACC000909,3,1574.749959834094
ACC000909,4,1568.0295831316416
ACC000909,5,1617.540318787196
ACC000909,6,1883.0122160754504
ACC000909,7,1962.3795643444823
ACC000909,8,2215.279920579956
ACC000909,9,2140.245957995773
ACC000909,10,1974.9261291856083
ACC000909,11,2151.7951861293154
ACC000909,12,2010.4022245833887
ACC000910,1,836.1101548433724
ACC000910,2,785.631160008216
ACC000910,3,603.8770678067992
ACC000910,4,505.59493230558473
ACC000910,5,466.17523515310756
ACC000910,6,624.3027718137464
ACC000910,7,879.2511982751303
ACC000910,8,1172.7643297747775
ACC000910,9,1373.47711584551
ACC000910,10,1173.5514344599326
ACC000910,11,1178.4514602582037
ACC000910,12,874.9049633822062
ACC000911,1,506.4848353615202
ACC000911,2,467.8994532683455
ACC000911,3,354.6058227966444
ACC000911,4,438.66134622514113
ACC000911,5,407.87164851804357
ACC000911,6,378.81689813797334
ACC000911,7,669.6296255714063
ACC000911,8,526.1184657684657
ACC000911,9,858.4835324118528
ACC000911,10,768.5994490785001
ACC000911,11,605.979702547913
ACC000911,12,631.2921716381443
ACC000912,1,623.9720473525019
ACC000912,2,556.27288462403
ACC000912,3,633.8033613305184
ACC000912,4,524.4972257064705
ACC000912,5,529.3640220522416
ACC000912,6,622.3056553635436
ACC000912,7,612.894573763109
ACC000912,8,1008.540495547415
ACC000912,9,922.5342989098382
ACC000912,10,875.0490893404323
ACC000912,11,984.9604584309117
ACC000912,12,949.468524055201
ACC000913,1,1152.0541352333873
ACC000913,2,892.6042191859815
ACC000913,3,840.9235429268817
ACC000913,4,721.6266015437049
ACC000913,5,708.7005079884352
ACC000913,6,747.8164589239717
ACC000913,7,1065.821224876679
ACC000913,8,1190.465650277849
ACC000913,9,1212.4451225407545
ACC000913,10,1236.4967279521752
ACC000913,11,1346.6293871909354
ACC000913,12,1162.0071295363032
ACC000914,1,860.7021325008279
ACC000914,2,542.8020096874757
ACC000914,3,437.3212706011951
ACC000914,4,368.6369123353303
ACC000914,5,410.57896998434506
ACC000914,6,695.8766524963069
ACC000914,7,905.6450360971315
ACC000914,8,1191.653422720685
ACC000914,9,1133.2909117798465
ACC000914,10,1391.1045253009916
ACC000914,11,1152.4982685059463
ACC000914,12,1006.7733812900658
ACC000915,1,1173.556132217495
ACC000915,2,885.9315547917541
ACC000915,3,666.1697260325166
ACC000915,4,779.873270826885
ACC000915,5,638.2091055599665
ACC000915,6,749.7717752691136
ACC000915,7,1152.6212852600688
ACC000915,8,980.2918424851705
ACC000915,9,1604.4084604300833
ACC000915,10,1420.1001334828281
ACC000915,11,1429.3212355093635
ACC000915,12,1474.3719956081175
ACC000916,1,1015.8285105572476
ACC000916,2,842.5512201024508
ACC000916,3,687.5250112627085
ACC000916,4,746.5772453132865
ACC000916,5,665.9614377974203
ACC000916,6,857.0803776791286
ACC000916,7,1062.5625449533375
ACC000916,8,1025.8231985188936
ACC000916,9,1403.7415522355132
ACC000916,10,1505.339319982053
ACC000916,11,1267.345254009351
ACC000916,12,1229.7344148699804
ACC000917,1,1121.6751304311322
ACC000917,2,1138.9224951719007
ACC000917,3,930.7752783649798
ACC000917,4,838.3858343776367
ACC000917,5,847.3345619119848
ACC000917,6,1015.3924904845426
ACC000917,7,1278.4853338547491
ACC000917,8,1448.7854915531113
ACC000917,9,1724.7934635305853
ACC000917,10,1561.8804870528563
ACC000917,11,1493.4843844153866
ACC000917,12,1642.837502266152
ACC000918,1,495.493150374164
ACC000918,2,462.83730959384826
ACC000918,3,361.85472260366686
ACC000918,4,258.68928068881314
ACC000918,5,338.0279258193226
ACC000918,6,532.6406012249041
ACC000918,7,614.487643308914
ACC000918,8,784.8644179603372
ACC000918,9,921.6998626975122
ACC000918,10,881.0779357707787
ACC000918,11,809.8030127906217
ACC000918,12,753.9789666524943
ACC000919,1,1133.6912081472512
ACC000919,2,923.4996136972425
ACC000919,3,994.1286083028582
ACC000919,4,766.0541837297549
ACC000919,5,827.8704847003054
ACC000919,6,981.4942232273465
ACC000919,7,1021.1597415959732
ACC000919,8,1311.273912444955
ACC000919,9,1283.8083718590763
ACC000919,10,1171.9507532345247
ACC000919,11,1671.7252055208464
ACC000919,12,1084.9312027708156
ACC000920,1,701.0869251868091
ACC000920,2,517.330178992076
ACC000920,3,335.32436663327354
ACC000920,4,296.15600683960383
ACC000920,5,339.6867102432989
ACC000920,6,481.6526507971217
ACC000920,7,608.6503704280351
ACC000920,8,972.8548066890482
ACC000920,9,939.1097440193212
ACC000920,10,1072.1592479100652
ACC000920,11,994.7732345957705
ACC000920,12,915.485409509186
ACC000921,1,610.8185029349944
ACC000921,2,618.1490979805369
ACC000921,3,597.8365025617308
ACC000921,4,553.6531109744316
ACC000921,5,551.5232474344548
ACC000921,6,395.24846557129786
ACC000921,7,531.0053907856616
ACC000921,8,638.9225802375016
ACC000921,9,683.6481074144631
ACC000921,10,632.6645639747007
ACC000921,11,808.6892007699548
ACC000921,12,610.349818747646
ACC000922,1,1286.2070353081633
ACC000922,2,842.5191572080889
ACC000922,3,404.1336137954451
ACC000922,4,225.53364360514132
ACC000922,5,441.5087247853419
ACC000922,6,690.7869272092676
ACC000922,7,1428.5695626101806
ACC000922,8,2223.6832926877673
ACC000922,9,2714.958387048472
ACC000922,10,3088.6124499238704
ACC000922,11,2547.432339963452
ACC000922,12,1899.6410896971688
ACC000923,1,1303.434973976403
ACC000923,2,742.553643096335
ACC000923,3,525.9481696015629
ACC000923,4,336.84909264877666
ACC000923,5,472.0890581398254
ACC000923,6,677.0979793382324
ACC000923,7,1265.653814710407
ACC000923,8,2001.34713244666
ACC000923,9,2155.7250890173036
ACC000923,10,2409.2507503032443
ACC000923,11,1825.4872517335477
ACC000923,12,1750.4468630728945
ACC000924,1,1003.953681416069
ACC000924,2,905.0965948747611
ACC000924,3,670.747784416084
ACC000924,4,594.9747742747925
ACC000924,5,520.4589656416779
ACC000924,6,823.9831407088279
ACC000924,7,1158.7492116651895
ACC000924,8,1679.1986560361765
ACC000924,9,1749.7049137092317
ACC000924,10,1623.1930774881057
ACC000924,11,1280.231779758529
ACC000924,12,1480.4285723796463
ACC000925,1,985.5739587216757
ACC000925,2,844.6064061219566
ACC000925,3,903.2255673172407
ACC000925,4,821.8179835720584
ACC000925,5,756.6663729756172
ACC000925,6,859.6462533687483
ACC000925,7,984.9076795866808
ACC000925,8,1224.4324444074257
ACC000925,9,1019.1047022134221
ACC000925,10,1229.8394950028073
ACC000925,11,1197.1654347382164
ACC000925,12,1052.285458506353
ACC000926,1,740.5708627625697
ACC000926,2,603.7604350210008
ACC000926,3,459.21839593113026
ACC000926,4,409.3347847382981
ACC000926,5,606.8152252443696
ACC000926,6,632.9536333175146
ACC000926,7,806.5450921825274
ACC000926,8,757.0254045885674
ACC000926,9,863.5133608035133
ACC000926,10,937.4362385842119
ACC000926,11,877.1697496687447
ACC000926,12,773.3003279368273
ACC000927,1,770.7341542401631
ACC000927,2,611.5711563193067
ACC000927,3,589.0324960267478
ACC000927,4,590.5720135150756
ACC000927,5,454.9033323269939
ACC000927,6,585.1020782763652
ACC000927,7,616.0157560320692
ACC000927,8,841.418785902877
ACC000927,9,670.6016958549815
ACC000927,10,971.8440279180803
ACC000927,11,798.665503691534
ACC000927,12,776.5409198763053
ACC000928,1,330.83951182037015
ACC000928,2,342.3617504015814
ACC000928,3,315.0179038750744
ACC000928,4,312.8744131352982
ACC000928,5,242.6155569705369
ACC000928,6,372.1491791902436
ACC000928,7,288.5577419286857
ACC000928,8,414.02914102807915
ACC000928,9,476.67257836214173
ACC000928,10,496.4181897369991
ACC000928,11,381.7042053191839
ACC000928,12,406.79990657643845
ACC000929,1,902.3673370602539
ACC000929,2,599.869840663258
ACC000929,3,380.49990311760223
ACC000929,4,299.9720673611827
ACC000929,5,378.4220992959069
ACC000929,6,612.0402616658768
ACC000929,7,1008.3157700102932
ACC000929,8,1462.9162372139338
ACC000929,9,1502.538220846916
ACC000929,10,1601.8843532793524
ACC000929,11,1633.7238508492724
ACC000929,12,1370.8354671816187
ACC000930,1,1000.9540849169192
ACC000930,2,797.1291650292912
ACC000930,3,428.66588642911506
ACC000930,4,290.5727105918148
ACC000930,5,489.78624434252174
ACC000930,6,632.156062847698
ACC000930,7,1055.1005776697298
ACC000930,8,1220.8143708073471
ACC000930,9,1425.420679058608
ACC000930,10,1274.3988470627366
ACC000930,11,1389.079496830571
ACC000930,12,1067.074613972299
ACC000931,1,592.8678323658385
ACC000931,2,632.9238683137879
ACC000931,3,589.5476306587763
ACC000931,4,428.71329443951055
ACC000931,5,526.7017319828336
ACC000931,6,691.9309282506658
ACC000931,7,713.0690880749145
ACC000931,8,1226.2843535128136
ACC000931,9,1207.291289826972
ACC000931,10,1198.136595428627
ACC000931,11,1100.1237170104746
ACC000931,12,1101.7871646986512
ACC000932,1,972.5960702561288
ACC000932,2,933.4477005077943
ACC000932,3,609.9270716589593
ACC000932,4,719.279876324052
ACC000932,5,766.393500007461
ACC000932,6,783.1359479865571
ACC000932,7,833.5159009785165
ACC000932,8,1135.0336433642974
ACC000932,9,1326.7059981657399
ACC000932,10,1381.3859769287747
ACC000932,11,1228.2549360983276
ACC000932,12,1331.1254270332531
ACC000933,1,2214.921823983289
ACC000933,2,1912.384740932996
ACC000933,3,1707.158577004444
ACC000933,4,1552.7935369551183
ACC000933,5,1623.1608064157567
ACC000933,6,1626.3519076510079
ACC000933,7,1832.9733190917927
ACC000933,8,2392.50025922125
ACC000933,9,2405.125180720769
ACC000933,10,2319.6735537431678
ACC000933,11,2241.3499840172713
ACC000933,12,2396.394900863534
ACC000934,1,640.0477322140326
ACC000934,2,616.0706347799623
ACC000934,3,550.4527279080918
ACC000934,4,548.8441943945709
ACC000934,5,583.7909647458504
ACC000934,6,700.7541487604635
ACC000934,7,717.1346867335848
ACC000934,8,794.4087025601566
ACC000934,9,893.3221354325557
ACC000934,10,1054.2540290356098
ACC000934,11,746.100094717061
ACC000934,12,841.3675134412227
ACC000935,1,868.1407262816521
ACC000935,2,603.1345144345067
ACC000935,3,421.8953554540249
ACC000935,4,366.65626887433893
ACC000935,5,455.05398835445794
ACC000935,6,543.4081166653663
ACC000935,7,741.395642822689
ACC000935,8,1234.1271279666742
ACC000935,9,1339.5496543550503
ACC000935,10,1624.3153893546132
ACC000935,11,1207.8237658069131
ACC000935,12,977.8144818313548
ACC000936,1,815.9037146475961
ACC000936,2,670.9636908107436
ACC000936,3,628.9605423974876
ACC000936,4,632.3256977757604
ACC000936,5,648.5922441470675
ACC000936,6,632.5808824163973
ACC000936,7,928.5224405848985
ACC000936,8,942.5750653145898
ACC000936,9,1269.5383909712416
ACC000936,10,922.0346736844197
ACC000936,11,1019.2386746736307
ACC000936,12,926.1257185076408
ACC000937,1,1488.8168511728488
ACC000937,2,1157.2390652208658
ACC000937,3,941.6073696137416
ACC000937,4,1208.9082872590343
ACC000937,5,1023.9708170341435
ACC000937,6,1345.6643411636194
ACC000937,7,1365.2117096566872
ACC000937,8,1578.8487440939148
ACC000937,9,1602.4167916382103
ACC000937,10,1867.6874007955673
ACC000937,11,1470.3042403981872
ACC000937,12,1725.5732033508343
ACC000938,1,617.5285021964703
ACC000938,2,567.9231139741722
ACC000938,3,483.2404935703842
ACC000938,4,356.00558846611955
ACC000938,5,463.43795352522113
ACC000938,6,637.1127003141344
ACC000938,7,668.9883169092346
ACC000938,8,888.8514501337446
ACC000938,9,957.3321328819604
ACC000938,10,1054.172639532784
ACC000938,11,880.334484733921
ACC000938,12,807.5302316397199
ACC000939,1,1190.6200064216987
ACC000939,2,764.5471064678716
ACC000939,3,580.7528464001795
ACC000939,4,514.9693138642327
ACC000939,5,574.415160061444
ACC000939,6,909.4103306266294
ACC000939,7,1294.3261756206066
ACC000939,8,1805.1162846185603
ACC000939,9,1845.3364615267374
ACC000939,10,1992.1346953629968
ACC000939,11,2507.275884525608
ACC000939,12,1667.3069972535006
ACC000940,1,1350.0397854904957
ACC000940,2,1038.4095961120074
ACC000940,3,935.0922022858084
ACC000940,4,656.861919475606
ACC000940,5,1044.4355299817712
ACC000940,6,1153.5133679431556
ACC000940,7,1448.55011059563
ACC000940,8,1543.7270355394662
ACC000940,9,2594.7365564767574
ACC000940,10,2193.0412149360977
ACC000940,11,2405.2349003962813
ACC000940,12,1797.0598141405528
ACC000941,1,818.6155216011902
ACC000941,2,699.4804703854833
ACC000941,3,574.2733040595826
ACC000941,4,503.6003582042523
ACC000941,5,723.095487595269
ACC000941,6,746.2700601321377
ACC000941,7,990.3856674044923
ACC000941,8,1045.520702699258
ACC000941,9,1182.430086685869
ACC000941,10,1113.0183014023735
ACC000941,11,854.2438379234526
ACC000941,12,901.5160177030127
ACC000942,1,500.198323088883
ACC000942,2,279.9288012804692
ACC000942,3,121.4934320475097
ACC000942,4,64.48613140690944
ACC000942,5,119.89877124292408
ACC000942,6,345.82899418005536
ACC000942,7,519.5186626811208
ACC000942,8,698.6241774896479
ACC000942,9,891.3709433780394
ACC000942,10,1023.4399043732571
ACC000942,11,669.6825363722526
ACC000942,12,753.3546927174525
ACC000943,1,972.5519662652863
ACC000943,2,835.4912539295215
ACC000943,3,735.0615973622827
ACC000943,4,687.0421406880997
ACC000943,5,677.4469209822482
ACC000943,6,920.6006993726681
ACC000943,7,1062.3743962077153
ACC000943,8,1263.7019371016777
ACC000943,9,1500.9113537333603
ACC000943,10,1451.1207115724758
ACC000943,11,1523.1011427321116
ACC000943,12,1302.602889817093
ACC000944,1,866.0579651657089
ACC000944,2,617.0017486128176
ACC000944,3,587.3185977337492
ACC000944,4,340.6842253168158
ACC000944,5,469.53492531334985
ACC000944,6,693.9155789374504
ACC000944,7,968.704283076898
ACC000944,8,1064.5900668609306
ACC000944,9,1018.6425524954384
ACC000944,10,1129.0064473908265
ACC000944,11,1401.1352536845561
ACC000944,12,1158.175750901041
ACC000945,1,1403.1523003225388
ACC000945,2,1091.8173919692942
ACC000945,3,1277.7465769432392
ACC000945,4,1293.466424379369
ACC000945,5,880.4978555886082
ACC000945,6,1413.110510426001
ACC000945,7,1395.749434105393
ACC000945,8,1624.8127462406178
ACC000945,9,1647.2479748415035
ACC000945,10,1666.1798021977086
